type,segmen,day,amount,saldo_awal,drain_ratio,jam,cluster,is_iqr,is_z,is_iso,anomaly_vote,dist,top_reason,anomali,fraud
PAYMENT,PAYMENT · nominal kecil,28,4325,0,0.0,16,1,0,0,0,0,0.59,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,9,176447,0,0.0,20,2,0,0,0,0,1.13,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,13,150523,0,0.0,18,2,0,0,0,0,0.7,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,86292,4418834,0.02,10,0,1,1,0,2,1.42,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,7,146644,10343,10.0,18,3,1,1,0,2,1.55,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,6,78669,23115,3.403,21,0,1,0,0,1,2.49,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,994148,0,0.0,11,2,1,0,0,1,1.85,nominal transaksi sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,21,224570,224570,1.0,17,4,1,0,0,1,2.91,saldo tujuan sangat ekstrem,0,1
CASH_OUT,PAYMENT · nominal kecil,17,290199,290199,1.0,9,4,0,0,0,0,2.7,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,CASH_OUT · nominal besar,15,3211916,136243,10.0,12,3,1,1,0,2,2.46,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,202265,229717,0.88,19,0,1,0,0,1,1.0,saldo tujuan tidak konsisten secara logika,0,0
TRANSFER,PAYMENT · nominal kecil,1,503406,503406,1.0,10,4,1,0,1,2,3.67,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,2,193964,0,0.0,10,2,0,0,0,0,1.66,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,15,49464,4060683,0.012,10,3,1,1,0,2,4.07,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,CASH_OUT · nominal besar,13,129644,0,0.0,10,2,0,0,0,0,1.68,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,10,1112204,1112204,1.0,14,4,1,0,0,1,2.94,nominal transaksi sangat ekstrem,0,1
CASH_OUT,CASH_OUT · nominal besar,11,213853,8319,10.0,20,3,1,0,0,1,1.92,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,11,56473,2289795,0.025,12,0,1,0,0,1,0.9,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,19,3965183,3965183,1.0,15,3,1,1,0,2,3.73,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,13,7747,10614,0.73,16,4,0,0,0,0,0.61,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,4,341238,4734057,0.072,21,0,1,0,0,1,1.54,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,9,38439,0,0.0,22,1,0,0,0,0,1.84,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,148313,18089358,0.008,13,0,1,1,0,2,0.8,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,29,1819406,1819406,1.0,8,3,1,0,0,1,3.99,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,11,169966,18986194,0.009,12,0,1,1,0,2,1.0,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,65983,12769262,0.005,14,0,1,1,0,2,0.68,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,18,326395,326395,1.0,22,4,1,0,1,2,3.56,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,13,10000000,44270,10.0,17,3,1,1,1,3,3.43,nominal transaksi sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,2,21211,72966,0.291,23,4,0,0,0,0,1.84,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,11096,0,0.0,16,2,1,1,0,2,2.64,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,357396,16641709,0.021,13,0,1,1,0,2,1.13,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,9,582186,16444,10.0,14,3,1,0,0,1,1.51,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,339890,1013045,0.336,14,0,1,0,0,1,0.84,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,1,2752,0,0.0,14,1,0,0,0,0,0.83,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,23,99657,99657,1.0,18,4,1,0,0,1,2.78,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,PAYMENT · nominal kecil,27,44482,44482,1.0,19,4,0,0,0,0,1.66,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,2,152042,152042,1.0,15,4,1,0,1,2,2.9,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,17,272084,9272377,0.029,23,0,1,1,0,2,2.0,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_OUT · nominal besar,17,330426,901,10.0,11,3,1,1,0,2,2.9,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,331974,12935478,0.026,19,0,1,1,0,2,1.26,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,3812857,0,0.0,15,2,1,1,0,2,2.2,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,11,40071,11644449,0.003,13,0,1,1,0,2,0.94,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,17,62864,13939,4.51,15,3,1,1,0,2,1.67,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,18,950791,950791,1.0,2,4,1,0,0,1,4.22,nominal transaksi sangat ekstrem,0,1
PAYMENT,PAYMENT · nominal kecil,1,1994,0,0.0,9,1,0,0,0,0,1.73,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,83231,5025007,0.017,15,0,1,0,0,1,0.4,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_IN · nominal sedang,5,2708906,2708906,1.0,10,0,1,1,1,3,4.05,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,7,153258,11858039,0.013,21,0,1,1,0,2,1.43,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,66681,30279144,0.002,15,0,1,1,0,2,0.72,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,8,129540,0,0.0,10,2,0,0,0,0,1.29,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,13,35394,0,0.0,12,1,0,0,0,0,1.21,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,31,444899,444899,1.0,15,4,1,0,1,2,3.38,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,1,1177331,59794,10.0,10,3,1,1,1,3,3.7,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,1,257976,15276517,0.017,20,0,1,1,0,2,1.35,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,20,145482,145482,1.0,1,4,1,0,1,2,4.43,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,10,52862,10803390,0.005,11,0,1,1,0,2,1.18,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,84079,10699190,0.008,9,0,1,1,0,2,1.56,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,138035,99533,1.387,20,0,1,1,0,2,1.32,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,9,3628,140155,0.026,9,4,0,0,0,0,1.68,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,11,29442,37557,0.784,11,4,0,0,0,0,1.31,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,6,23431,0,0.0,14,1,0,0,0,0,0.79,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,1,295664,295664,1.0,18,4,1,0,1,2,3.24,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,2,165644,0,0.0,9,2,1,0,0,1,1.53,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,12,601495,601495,1.0,9,4,1,0,0,1,3.01,nominal transaksi sangat ekstrem,0,1
CASH_OUT,CASH_OUT · nominal besar,17,127993,0,0.0,17,2,1,1,0,2,0.67,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,14,50317,10211739,0.005,19,0,1,1,0,2,1.08,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,13,506767,51234,9.891,18,3,1,1,0,2,1.77,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,1,174322,0,0.0,18,2,1,0,0,1,2.14,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,31,6322400,6322400,1.0,8,0,1,1,1,3,4.45,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,16,530355,530355,1.0,13,4,1,0,0,1,3.22,saldo tujuan sangat ekstrem,0,1
TRANSFER,PAYMENT · nominal kecil,15,127018,127018,1.0,6,4,1,0,1,2,3.58,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,16,20953,14462,1.449,20,1,0,0,0,0,2.01,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,3,322114,322114,1.0,23,4,1,0,1,2,3.66,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,13,1085638,1085638,1.0,22,4,1,0,0,1,3.26,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,13,43400,27406974,0.002,22,0,1,1,0,2,1.76,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,364169,14636,10.0,20,3,1,0,0,1,2.19,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,9,13618,0,0.0,16,1,0,0,0,0,0.53,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,12,8245,114034,0.072,19,4,0,0,0,0,0.93,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,28315,10771,2.629,14,3,0,0,0,0,2.25,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,3,3760068,3760068,1.0,17,3,1,1,0,2,3.76,nominal transaksi sangat ekstrem,1,1
CASH_OUT,CASH_OUT · nominal besar,1,224464,0,0.0,18,2,1,1,0,2,0.83,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,15,69740,1124943,0.062,20,0,1,1,0,2,1.34,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,193535,20532216,0.009,13,0,1,1,0,2,0.99,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,10,122639,0,0.0,11,2,0,0,0,0,1.07,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,16,916644,916644,1.0,5,4,1,0,0,1,3.79,nominal transaksi sangat ekstrem,0,1
CASH_OUT,CASH_OUT · nominal besar,13,85875,51719,1.66,14,3,0,0,0,0,1.86,saldo tujuan sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,15,16983,10932,1.554,22,1,0,0,0,0,2.25,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,5,4589442,4589442,1.0,3,3,1,1,0,2,4.72,nominal transaksi sangat ekstrem,1,1
TRANSFER,PAYMENT · nominal kecil,24,102371,102371,1.0,11,4,1,0,1,2,2.93,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,12,1501,51753,0.029,16,4,0,0,0,0,1.13,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,17,172363,172363,1.0,7,4,1,0,1,2,3.55,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,16,27342,0,0.0,20,2,1,1,0,2,1.59,saldo tujuan sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,13,21820,21820,1.0,6,4,1,0,1,2,3.15,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,15,52881,25573360,0.002,18,0,1,1,0,2,0.97,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,18,5475018,5475018,1.0,16,3,1,1,0,2,3.84,nominal transaksi sangat ekstrem,1,1
TRANSFER,CASH_IN · nominal sedang,1,1277213,1277213,1.0,1,0,1,0,1,2,4.94,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,11,168622,168622,1.0,13,4,1,0,1,2,3.0,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,4,92017,10568023,0.009,22,0,1,1,0,2,1.62,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,4382029,171905,10.0,12,3,1,1,1,3,3.54,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,79760,31458,2.535,19,0,1,0,0,1,1.18,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_OUT · nominal besar,14,125667,339,10.0,15,3,1,0,0,1,2.61,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,16,168636,3241206,0.052,10,0,1,0,0,1,1.3,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,16,170122,0,0.0,11,2,1,0,0,1,1.1,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,1,232365,0,0.0,21,2,0,0,0,0,1.39,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,2,3569720,3569720,1.0,18,0,1,1,1,3,3.99,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,6,111287,5321,10.0,20,3,1,0,0,1,1.61,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,7,46529,0,0.0,16,2,0,0,0,0,1.34,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,1,21922,21922,1.0,9,4,1,0,0,1,3.31,saldo tujuan tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,8,234006,0,0.0,20,2,1,0,0,1,1.18,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,7,1994285,1994285,1.0,6,3,1,1,0,2,4.11,nominal transaksi sangat ekstrem,1,1
CASH_OUT,CASH_OUT · nominal besar,8,258876,8993,10.0,21,3,1,0,0,1,1.84,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,20,149461,9856194,0.015,13,0,1,1,0,2,0.84,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,20,336918,336918,1.0,8,4,1,0,1,2,3.69,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,10,257495,52834,4.874,12,3,1,0,0,1,1.6,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,15,414168,21052056,0.02,20,0,1,1,0,2,1.5,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,9,81244,81244,1.0,12,4,0,0,0,0,2.24,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_OUT · nominal besar,1,238251,200995,1.185,9,3,1,1,0,2,3.96,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,7,49071,4930210,0.01,18,0,1,1,0,2,1.1,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,1892227,39850,10.0,10,3,1,0,0,1,2.29,nominal transaksi sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,17,13082,0,0.0,16,1,0,0,0,0,0.52,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,2,205292,24139890,0.009,10,0,1,1,0,2,1.42,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,16,1950,0,0.0,17,1,0,0,0,0,1.03,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,228221,59851,3.813,9,3,1,1,0,2,2.23,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,181685,10411129,0.017,14,0,1,1,0,2,0.64,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,108878,52769,2.063,17,0,1,0,0,1,0.75,saldo tujuan tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,17,368887,11515689,0.032,19,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,2649,61020,0.043,16,4,0,0,0,0,0.86,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,2,14955,902698,0.017,14,0,1,0,0,1,1.32,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,17,2371325,2371325,1.0,19,3,1,1,0,2,3.77,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,11,79250,9619523,0.008,19,0,1,1,0,2,0.98,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,15,116082,19751494,0.006,19,0,1,1,0,2,1.02,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,10000000,0,0.0,16,2,1,1,1,3,3.75,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,12,292774,20688,10.0,17,3,1,0,0,1,1.35,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,17,105465,11408,9.245,12,3,1,0,0,1,2.24,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,15,43365,0,0.0,22,1,0,0,0,0,1.88,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,2,22217,40431,0.55,15,4,1,0,1,2,2.24,menguras hampir seluruh saldo,1,0
TRANSFER,CASH_OUT · nominal besar,13,3119186,106379,10.0,12,3,1,1,0,2,2.51,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,11,131655,0,0.0,15,2,0,0,0,0,0.39,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,22,26515,9017852,0.003,21,0,1,0,0,1,1.67,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,23,3439121,3439121,1.0,5,3,1,1,0,2,4.35,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,15,25364,415979,0.061,17,4,0,0,0,0,0.84,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,15,4005,20096,0.199,18,0,1,0,0,1,2.23,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,13509,18734,0.721,11,0,1,0,0,1,2.58,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,1,603696,0,0.0,11,2,1,0,0,1,2.83,saldo tujuan tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,11,576189,10521762,0.055,11,0,1,1,0,2,1.51,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,6,139087,0,0.0,16,2,0,0,0,0,1.12,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,6686026,0,0.0,10,2,1,1,0,2,2.78,nominal transaksi sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,14,10792,31610,0.341,19,4,0,0,0,0,0.93,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,11,11614,24957,0.465,17,4,0,0,0,0,0.61,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,284687,13978,10.0,14,3,1,1,0,2,1.46,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,22,64722,0,0.0,18,2,0,0,0,0,0.86,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,17832,11828202,0.002,16,0,1,1,0,2,1.21,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,1,2407438,229358,10.0,8,3,1,1,1,3,3.89,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,69404,15593038,0.004,12,0,1,1,0,2,1.09,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,10,143899,19080656,0.008,12,0,1,1,0,2,1.1,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,213581,18188500,0.012,21,0,1,1,0,2,1.51,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,23,83450,0,0.0,10,2,1,1,0,2,1.38,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,9676,5,10.0,17,1,1,0,0,1,2.73,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,14,49681,1364416,0.036,18,0,1,0,0,1,0.95,saldo tujuan sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,6,275,0,0.0,13,1,0,0,0,0,2.11,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,166403,16018421,0.01,12,0,1,1,0,2,0.99,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,10,3532787,0,0.0,23,2,1,1,0,2,2.81,nominal transaksi sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,15,251200,251200,1.0,21,4,0,0,0,0,2.51,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,17,126193,126193,1.0,22,4,1,0,1,2,3.19,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,7,46211,11804090,0.004,19,0,1,1,0,2,1.11,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,1,253587,27078,9.365,10,3,1,0,0,1,1.92,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,51405,1202,10.0,18,3,1,1,0,2,1.74,saldo tujuan sangat ekstrem,1,0
CASH_IN,PAYMENT · nominal kecil,7,18898,14535951,0.001,12,4,1,1,0,2,4.2,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,6,172379,3355,10.0,11,3,1,1,0,2,1.71,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,26,51590,51590,1.0,13,4,0,0,0,0,1.62,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,10,120675,0,0.0,11,2,0,0,0,0,1.06,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,7,20118,0,0.0,12,1,0,0,0,0,1.01,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,36871,24951332,0.001,23,0,1,1,0,2,2.0,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,8,2177218,2177218,1.0,5,0,1,1,1,3,4.48,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,28,130777,130777,1.0,3,4,1,0,1,2,4.06,saldo pengirim tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,16,10000000,106893,10.0,16,3,1,1,1,3,3.89,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,10,5558,0,0.0,21,2,0,0,0,0,2.38,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,10,37514,335433,0.112,10,4,0,0,0,0,1.58,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,11,131643,3902596,0.034,17,0,1,0,0,1,0.56,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,15,143097,23195888,0.006,14,0,1,1,0,2,0.73,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,187877,32789536,0.006,20,0,1,1,0,2,1.3,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,14,17270,0,0.0,22,1,0,0,0,0,1.67,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,384947,60892,6.322,11,3,0,0,0,0,1.58,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,26,1743864,1743864,1.0,18,4,1,0,0,1,3.49,nominal transaksi sangat ekstrem,0,1
TRANSFER,PAYMENT · nominal kecil,16,115125,115125,1.0,14,4,1,0,1,2,2.81,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,1,173047,24528406,0.007,9,0,1,1,0,2,1.64,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,7,1543,114307,0.013,17,4,0,0,0,0,1.16,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,23,3058,0,0.0,22,2,1,1,0,2,2.82,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,14,262349,0,0.0,16,2,1,1,0,2,0.59,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,170627,2085,10.0,9,3,1,0,0,1,2.48,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,1848200,1848200,1.0,7,3,1,0,0,1,4.04,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_OUT · nominal besar,11,31446,71,10.0,12,3,1,0,1,2,3.11,menguras hampir seluruh saldo,1,0
PAYMENT,PAYMENT · nominal kecil,9,4317,53110,0.081,2,4,0,0,0,0,3.2,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,132692,10296403,0.013,10,0,1,1,0,2,1.34,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,2,13491,64958,0.208,18,4,0,0,0,0,0.75,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,16,73538,41854,1.757,19,0,1,0,0,1,1.11,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,14,104173,14809,7.034,14,3,0,0,0,0,0.94,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,16,148694,35113,4.235,19,3,0,0,0,0,1.69,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,19,92980,19957,4.659,17,0,1,0,0,1,1.34,menguras hampir seluruh saldo,0,0
